NSIC_RC_222,NSIC_RC_192,NSIC_RC_11,NSIC_RC_120,NSIC_RC_396,NSIC_RC_350,NSIC_RC_410,NSIC_RC_100,NSIC_RC_102,NSIC_RC_242,NSIC_RC_56,NSIC_RC_12,NSIC_RC_42,NSIC_RC_442,NSIC_RC_510,Land_area,Max_rain,Max_Temp,Humidity,Seeds_qty,Tot_yield
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88,59.9,34,83,4400,686.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92,59.9,34,83,7360,708.4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,15.6,34.7,92,9280,928
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97,15.6,34.7,92,5820,388
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67,15.6,34.7,92,4020,294.8
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98,15.6,34.7,92,7840,490
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,128,15.6,34.7,92,7680,768
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,165,15.6,34.7,92,13200,1287
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,79,15.6,34.7,92,6320,671.5
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,79,15.6,34.7,92,6320,339.7
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85,15.6,34.7,92,5100,340
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,98,15.6,34.7,92,7840,480.2
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73,15.6,34.7,92,4380,430.7
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,132,15.6,34.7,92,6600,620.4
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,122,15.6,34.7,92,8540,439.2
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,98,15.6,34.7,92,4900,715.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,15.6,34.7,92,5440,489.6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,4.5,34.6,83,7040,572
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96,4.5,34.6,83,5760,384
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91,4.5,34.6,83,5460,400.4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,89,4.5,34.6,83,7120,445
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84,4.5,34.6,83,5040,504
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90,4.5,34.6,83,7200,702
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,92,4.5,34.6,83,7360,782
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,93,4.5,34.6,83,7440,399.9
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90,4.5,34.6,83,5400,360
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91,4.5,34.6,83,7280,445.9
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87,4.5,34.6,83,5220,513.3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,92,4.5,34.6,83,4600,432.4
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85,4.5,34.6,83,5950,306
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87,4.5,34.6,83,4350,635.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,4.5,34.6,83,7520,676.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,11.2,35.3,86,7440,725.4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,11.2,35.3,86,5400,477
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88,11.2,35.3,86,5280,387.2
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,92,11.2,35.3,86,7360,487.6
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90,11.2,35.3,86,5400,531
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91,11.2,35.3,86,7280,664.3
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,93,11.2,35.3,86,7440,762.6
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,93,11.2,35.3,86,7440,465
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,86,11.2,35.3,86,5160,516
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90,11.2,35.3,86,7200,387
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86,11.2,35.3,86,5160,464.4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,11.2,35.3,86,4550,518.7
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,92,11.2,35.3,86,6440,423.2
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92,11.2,35.3,86,4600,763.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,11.2,35.3,86,7280,473.2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,24.4,34.6,94,7440,818.4
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,24.4,34.6,94,5400,360
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88,24.4,34.6,94,5280,387.2
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,92,24.4,34.6,94,7360,460
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90,24.4,34.6,94,5400,540
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91,24.4,34.6,94,7280,709.8
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,93,24.4,34.6,94,7440,790.5
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,93,24.4,34.6,94,7440,399.9
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,86,24.4,34.6,94,5160,344
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90,24.4,34.6,94,7200,441
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86,24.4,34.6,94,5160,507.4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,24.4,34.6,94,4550,427.7
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,92,24.4,34.6,94,6440,331.2
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92,24.4,34.6,94,4600,671.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,24.4,34.6,94,7280,655.2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,13.9,34.2,81,10560,1003.2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97,13.9,34.2,81,5820,514.1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,154,13.9,34.2,81,9240,677.6
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,132,13.9,34.2,81,10560,699.6
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,13.9,34.2,81,5940,584.1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98,13.9,34.2,81,7840,715.4
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,122,13.9,34.2,81,9760,1000.4
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,143,13.9,34.2,81,11440,715
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,167,13.9,34.2,81,10020,1002
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,97,13.9,34.2,81,7760,417.1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,97,13.9,34.2,81,5820,523.8
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,112,13.9,34.2,81,5600,638.4
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,132,13.9,34.2,81,9240,607.2
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78,13.9,34.2,81,3900,647.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86,13.9,34.2,81,6880,447.2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,31.8,35.2,80,11360,1050.8
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,163,31.8,35.2,80,9780,652
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,122,31.8,35.2,80,7320,536.8
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,173,31.8,35.2,80,13840,865
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,97,31.8,35.2,80,5820,582
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97,31.8,35.2,80,7760,756.6
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,125,31.8,35.2,80,10000,1062.5
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,148,31.8,35.2,80,11840,636.4
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,98,31.8,35.2,80,5880,392
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86,31.8,35.2,80,6880,421.4
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,113,31.8,35.2,80,6780,666.7
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,119,31.8,35.2,80,5950,559.3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85,31.8,35.2,80,5950,306
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85,31.8,35.2,80,4250,620.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,31.8,35.2,80,5840,525.6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,14.6,34.6,82,6960,696
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92,14.6,34.6,82,5520,487.6
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85,14.6,34.6,82,5100,374
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,87,14.6,34.6,82,6960,461.1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94,14.6,34.6,82,5640,554.6
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82,14.6,34.6,82,6560,598.6
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,82,14.6,34.6,82,6560,672.4
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,82,14.6,34.6,82,6560,410
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,84,14.6,34.6,82,5040,504
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86,14.6,34.6,82,6880,369.8
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,94,14.6,34.6,82,5640,507.6
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86,14.6,34.6,82,4300,490.2
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94,14.6,34.6,82,6580,432.4
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,91,14.6,34.6,82,4550,755.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,14.6,34.6,82,7040,457.6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1.4,36.6,81,2800,252
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,142,1.4,36.6,81,8520,568
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,194,1.4,36.6,81,11640,853.6
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,86,1.4,36.6,81,6880,516
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,1.4,36.6,81,2700,315
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79,1.4,36.6,81,6320,537.2
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64,1.4,36.6,81,5120,416
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,87,1.4,36.6,81,6960,391.5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,1.4,36.6,81,600,43
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,1.4,36.6,81,1760,96.8
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73,1.4,36.6,81,4380,503.7
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,141,1.4,36.6,81,7050,803.7
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,1.4,36.6,81,3430,225.4
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,129,1.4,36.6,81,6450,980.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1.4,36.6,81,2640,204.6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,26.4,36.7,86,4320,324
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,26.4,36.7,86,5160,344
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79,26.4,36.7,86,4740,347.6
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,142,26.4,36.7,86,11360,852
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94,26.4,36.7,86,5640,658
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,135,26.4,36.7,86,10800,918
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,117,26.4,36.7,86,9360,760.5
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,78,26.4,36.7,86,6240,351
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,108,26.4,36.7,86,6480,464.4
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,122,26.4,36.7,86,9760,536.8
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,95,26.4,36.7,86,5700,655.5
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,101,26.4,36.7,86,5050,575.7
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,26.4,36.7,86,2240,147.2
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,129,26.4,36.7,86,6450,980.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133,26.4,36.7,86,10640,824.6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,39.5,34.8,94,6720,571.2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,39.5,34.8,94,4800,424
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112,39.5,34.8,94,6720,492.8
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,97,39.5,34.8,94,7760,514.1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,121,39.5,34.8,94,7260,713.9
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85,39.5,34.8,94,6800,620.5
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,73,39.5,34.8,94,5840,598.6
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,39.5,34.8,94,5120,320
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,93,39.5,34.8,94,5580,558
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,134,39.5,34.8,94,10720,576.2
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,122,39.5,34.8,94,7320,658.8
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,78,39.5,34.8,94,3900,444.6
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56,39.5,34.8,94,3920,257.6
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,119,39.5,34.8,94,5950,987.7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,39.5,34.8,94,7840,509.6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,16.4,34.9,86,5840,438
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,16.4,34.9,86,3360,240.8
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,81,16.4,34.9,86,4860,364.5
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62,16.4,34.9,86,4960,347.2
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52,16.4,34.9,86,3120,348.4
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91,16.4,34.9,86,7280,682.5
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,112,16.4,34.9,86,8960,907.2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,57,16.4,34.9,86,4560,279.3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,83,16.4,34.9,86,4980,381.8
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46,16.4,34.9,86,3680,207
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,97,16.4,34.9,86,5820,514.1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57,16.4,34.9,86,2850,262.2
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68,16.4,34.9,86,4760,265.2
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68,16.4,34.9,86,3400,530.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,119,16.4,34.9,86,9520,916.3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,124.2,34.2,94,6960,696
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87,124.2,34.2,94,5220,348
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62,124.2,34.2,94,3720,272.8
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,91,124.2,34.2,94,7280,455
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92,124.2,34.2,94,5520,552
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73,124.2,34.2,94,5840,569.4
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,73,124.2,34.2,94,5840,620.5
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,81,124.2,34.2,94,6480,348.3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81,124.2,34.2,94,4860,324
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81,124.2,34.2,94,6480,396.9
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,114,124.2,34.2,94,6840,672.6
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,124.2,34.2,94,4550,427.7
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91,124.2,34.2,94,6370,327.6
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63,124.2,34.2,94,3150,459.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,124.2,34.2,94,4720,424.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,32.4,35.6,86,7520,611
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,32.4,35.6,86,4920,328
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82,32.4,35.6,86,4920,360.8
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,82,32.4,35.6,86,6560,410
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84,32.4,35.6,86,5040,504
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86,32.4,35.6,86,6880,670.8
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,94,32.4,35.6,86,7520,799
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86,32.4,35.6,86,6880,369.8
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,94,32.4,35.6,86,5640,376
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91,32.4,35.6,86,7280,445.9
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88,32.4,35.6,86,5280,519.2
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,88,32.4,35.6,86,4400,413.6
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89,32.4,35.6,86,6230,320.4
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88,32.4,35.6,86,4400,642.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92,32.4,35.6,86,7360,662.4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,8.3,35.5,88,9280,904.8
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97,8.3,35.5,88,5820,514.1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67,8.3,35.5,88,4020,294.8
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98,8.3,35.5,88,7840,519.4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,128,8.3,35.5,88,7680,755.2
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,165,8.3,35.5,88,13200,1204.5
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,79,8.3,35.5,88,6320,647.8
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,79,8.3,35.5,88,6320,395
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85,8.3,35.5,88,5100,510
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,98,8.3,35.5,88,7840,421.4
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73,8.3,35.5,88,4380,394.2
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,132,8.3,35.5,88,6600,752.4
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,122,8.3,35.5,88,8540,561.2
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,98,8.3,35.5,88,4900,813.4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,8.3,35.5,88,5440,353.6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,37.8,35,88,7040,739.2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96,37.8,35,88,5760,384
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91,37.8,35,88,5460,400.4
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,89,37.8,35,88,7120,534
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84,37.8,35,88,5040,588
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90,37.8,35,88,7200,612
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,92,37.8,35,88,7360,598
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,93,37.8,35,88,7440,418.5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90,37.8,35,88,5400,387
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91,37.8,35,88,7280,400.4
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87,37.8,35,88,5220,600.3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,92,37.8,35,88,4600,524.4
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85,37.8,35,88,5950,391
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87,37.8,35,88,4350,661.2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,37.8,35,88,7520,582.8
